report_date,target_5tc,source,source_sentence
2020-03-02,2274.0,https://www.drycargomag.com/dry-bulk-week-9,"g & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 9 02 March 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market woes related to Coronavirus have now spread through the wider global markets like wildfire. The wider supply and demand and operational ramifications now seem painfully clear. With Capes already trolling the bottom of the market there was little left to be squeezed out of it this week. With oil prices bearing the brunt of poor forecast demands in the coming months, traders kept a close eye on the declining fuel costs. This added a little volatility as route earnings improved to quickly readjust down once again. The Capesize 5TC, now $2,274, has remained below $3,000 for three weeks straight, whilst market conditions seemingly continue to deteriorate. The West Australia to China C5 opened the week at $5.99 to close out the week at $5.20. The Brazil to China C3, which is still lacking in any solid spot cargo flow, opened the week at $13.015 to close at $12.585. In other news the VLOC ‘Stella Banner’ (300,660 dwt) laden with 294,000mt iron ore has been reported to have intentionally grounded to avoid capsizing shortly after leaving the port of Ponta Da Madeira, Brazil. Panamax Last week witnessed plenty of improvement in the market aided with bunker prices falling, sentiment now seems generally optimistic. The North Atlantic trades continued to struggle, but with fronthaul volume increasing from East Coast South America (ECSA), particularly end March/early April shipments, rates improved. However, several still viewed current levels within the Atlantic as a good buying opportunity and took cover by booking tonnage for two-to-three laden legs within the Atlantic. The highlight rate on Arrival Pilot Station (APS) ECSA, basis being $14,700 plus $470,000 ballast bonus on an 82,000dwt ship. $11,000 was also conc"
2020-03-09,2542.0,https://www.drycargomag.com/dry-bulk-week-10,"The Capesize 5TC market closed out the week at $2,542."
2020-03-16,2797.0,https://www.drycargomag.com/dry-bulk-week-11,"The Capesize 5TC opened the week at $2,542 to close at $2,797."
2020-03-23,4067.0,https://www.drycargomag.com/dry-bulk-week-12,"With the market in a constant state of flux on a seemingly endless news cycle, increasing restrictions and disruptions, the Cape 5TC managed a lift out of its recent range to settle the week at $4,067, a lift of +$1,270 for the week."
2020-03-30,3675.0,https://www.drycargomag.com/dry-bulk-week-13,"The Cape 5TC closed out the week at $3,675, down -392."
2020-04-06,5949.0,https://www.drycargomag.com/dry-bulk-week-14,"The market remains a touch above OPEX levels, with the Cape 5TC closing the week at $5,949."
2020-04-20,9875.0,https://www.drycargomag.com/dry-bulk-week-16,"The Capesize 5TC opened the shortened week at $6,762 to close out at $9,875."
2020-04-27,8381.0,https://www.drycargomag.com/dry-bulk-week-17,"ng Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 17 27 April 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The tide turned this week for the Capesize market, as voyage rates registered dramatically falling fuel costs. This was led primarily by weakness in the energy market, as the global supply of oil continues to mount. US suppliers are finding storage levels are brimming, while being reluctant to turn off the taps. The Capesize 5TC peaked early in the week at $10,081, before gains were gradually eroded down to $8,381 by Friday. Fixture activity was relatively strong throughout the week, with a flurry of cargoes fixing out of Brazil to China across a wide range of dates. West Africa and Eastern Canada to China were also notable on fronthaul activity. The Brazil to China C3, while active, shed over $1.60 to settle down at $10.505. The Pacific had a reasonable flow of trade before petering out on Friday. The West Australia to China C5 settled Friday at $4.073, down -$0.84. Along with the oil, Brazilian iron ore forecasts for the 2020 year were revised down by Vale this week. Cashflow troubles were heard out of a Steel maker in India, as Covid-19 continues to wreak havoc on the world markets. Panamax The Panamax market had a real directional shift this week, with the Baltic Panamax Index (BPI) veering negative for the first time in over two weeks. East Coast South America grain activity, so often the market driver, has come under pressure this week, with a vast amount of ballasters from Asia compounding the issue. With varying rates being fixed, the mean rate averaging out was at around $8,750 for 82,000dwt, bas"
2020-06-08,7307.0,https://www.drycargomag.com/dry-bulk-week-23,"t Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 23 08 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The small flicker of hope at the beginning of this week has kindled a small fire under the Capesize market. At a paltry $3369 from the beginning of the week, the Capesize 5TC has lifted to $7307 with momentum continuing to build. Led by strong iron ore demand, the fronthaul long ton mile business has heeded the call. The transatlantic business, in contrast, continues to severely lag other regions, giving a strong indication of the continuing weak industrial output owing to Covid-19. The transatlantic C8 closed the week up +875 to $4075 with some suggesting that level to be quite generous considering the serious lack of business. The Pacific basin – and in particular iron ore from Western Australia to China – had strong activity for the second half of this week catching some by surprise. The C5 West Australia to Qingdao opened the week at $4.123 to close at $5.473. Fuel price increase had its part to play this week, lifting voyage prices. But once momentum had built, rates quickly outpaced. Panamax A better week all round, with the timecharter average climbing $345 on the week to Thursday. This was driven predominantly by both the US Gulf, and EC South American fronthaul markets, with P2A gaining $759 on the week to Thursday, whilst the underlying voyage routes both posted gains of $1.06, and $0.76 respectively. In the latter stages of the week, Kamsarm"
2020-06-15,12410.0,https://www.drycargomag.com/dry-bulk-week-24,"ling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 24 15 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market made new highs for the year this week after strong iron ore demand to the far east continued to develop in the market. Earnings have lifted from sub operating cost levels under two weeks ago, to now having surged up to have the Capesize 5TC settling at $12,410. Long tonne mile cargoes coming from all regions of the Atlantic have looked to fill the void left in supply by sluggish Brazilian offerings. While Vale may have dialled down on output year to date, they were active in the market this week on Brazil to China activity. Voyage route C3 now sits at $14.91 and the Brazil to China timecharter C14 posts at $13,936. In the Pacific, all major iron ore charterers have been busy. Owners trading options have been increasingly plentiful for one of the first times this year so bid offer spreads have been widened, leading to some periods of inactivity and a wait for one side to blink. The West Australia to China C5 lifted from $5.473 on Monday to close out this week at $6.486. Panamax The Panamax market witnessed a substantial recovery this week, despite a lethargic week of activity in Asia and a complex market to call in the Atlantic – at least until midweek when the EC South America market exploded into action. Levels for Australian and NoPac round trips this week hovered around the mid $7,000’s mark for Kamsarmax tonnage, whilst Post panamax tonnage were commanding a small premium to this with active demand for the larger"
2020-06-29,29641.0,https://www.drycargomag.com/dry-bulk-week-26,"s About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 26 29 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize As the halfway mark of 2020 arrives, the capesize market is making new highs for the year. From persistent lows earlier caused by a barrage of negative factors, the capesize 5TC market has outperformed in spectacular fashion to now reside at $29641. Breaking for a pause early on in the week, the market renewed conviction mid-week to push higher on the back of the tight tonnage supply in the Atlantic. This is often the case after periods of prolonged weak fundamentals. Vessels are now being seen changing hands in healthy trading, while iron ore pricing continues to support cargoes coming to market. The Brazil to China C3 is now trading often north of $20 as Vale has been active throughout the week amongst other traders. News of a lessening of the east Australian quarantine measures is a heartening sign that some regions have been able to tackle their Covid-19 issues. The west Australia to China C5 lifted early in the week, before flattening off to now price at $9.723. Panamax Panamax activity appeared a lot more passive this week, which was largely attributed to charterers taking stock of their books. This, coupled with owners’ reluctance to reduce their offers, resulted in an inevitable standoff during the first half of the week. However, in the north Atlantic, solid demand for both trans-Atlantic and front haul trips saw rates continue to rise with $13,0"
2020-09-21,15761.0,https://www.drycargomag.com/dry-bulk-week-38,"The Capesize 5TC opened the week at $15,248 to close at $15,761."
2020-10-05,30000.0,https://www.drycargomag.com/dry-bulk-week-40,"Dry Bulk: Week 40 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 40 05 October 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize Firm trading activity this week has pushed the Capesize 5TC up and over the $30000 level, reaching near new highs for the year. With the momentum and excitement in the market seen closing out the week there looks to be more to come. The Pacific basin, with China and Korea on public holidays, has been difficult to read with rates in flux. The Transpacific C10 has come under pressure from the other regions as it has begun to be increasingly discounted. With its solid lift today of +3909 to $28795 it still lags the China Brazil round voyage C14 at $29200 and the Transatlantic C8 at a whopping $40,050. With rates surging, it's no surprise owners have neglected the poor C16 backhaul. The route soared $5935 today to $14,050 as charterers struggle to tempt tonnage their way. By taking these backhaul trades at this time of the year owners run the risk of mistiming the market for their next leg. Time will tell. Panamax Overall a broadly flat week in the Panamax market, the BPI timecharter average losing $157 to end the week at $12355. Trading volumes in Asia were largely curtailed by mid-Autumn festival holidays in parts of the Far East and rates here eased as the week went on. In the Atlantic, trade from EC South America was sporadic and rates cor"
2020-10-19,19952.0,https://www.drycargomag.com/dry-bulk-week-42,"Opening at $29,479, the Capesize 5TC has closed the week at $19,952, a drop of almost -30%."
2020-11-09,14421.0,https://www.drycargomag.com/dry-bulk-week-45,"rgo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 45 09 November 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued to decline this week, albeit at a more gradual pace, as tonnage demand has become lacklustre to close out the year. The end of the week brought about a small uptick of +244 to settle the Capesize 5TC at $14,421, possibly placing a support level, although others would suggest it will allow for a breather before further declines. The market lifted at the end of the week as several cargo positions appeared to get caught on prompter dates, which commanded a premium in the market. The Brazil to China C3 sits at $14.16 and is currently trading split dates of end November, early December which is causing a wide spread of values. The Pacific market this week reached sub $7 levels with major Charterers easily picking off tonnage at new lows. The West Australia to China C5 posted the end of the week at $6.823, up five cents. Panamax Rates in the Panamax market this week slowly ebbed away, except for a couple of hot spots - the Baltic mineral stems and NoPac demand - which appeared well supported. An 82,000-dwt achieving approximately $15,000 midweek for a Baltic trip to East Med redelivery Passero, whilst same size tonnage delivery Continent agreed $13,500 for a Baltic redelivery Continent run. Limited activity arose from EC South America, but an LME agreed a rate of $12,800 +$280,000 delivery Aps basis redelivery Singapore-Japan with sugar. In Asia, the market was described as mainly N"
2020-11-30,12712.0,https://www.drycargomag.com/dry-bulk-week-48,"Dry Bulk: Week 48 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 48 30 November 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market this week continued its recent range bound sideways drift hitting a low of $11,996 Tuesday on the 5TC, before closing the week out at $12,712."
2021-01-11,16633.0,https://www.drycargomag.com/dry-bulk-week-1-2021,"The Capesize 5TC ended 2020 at $16,633 and now closes out its opening week of 2021 at a resounding $21,131."
2021-01-18,23989.0,https://www.drycargomag.com/dry-bulk-week-2-2021,"Opening the second full week of the year at $21,131 the Capesize 5TC peaked mid-week at $26,489, before closing down to end the week at $23,989."
2021-02-01,15675.0,https://www.drycargomag.com/dry-bulk-week-4-2021,"Dropping -8,956 over the course of the week the Capesize 5TC settled at $15,675."
2021-02-15,10304.0,https://www.drycargomag.com/dry-bulk-week-6-2021,"The Capesize 5TC registered a token drop of eight to settle at $10,304 as minimal trading was heard."
2021-02-22,14224.0,https://www.drycargomag.com/dry-bulk-week-7-2021,"From last Friday at $10,304, the Capesize 5TC reached a high on Wednesday of $15,856 before retreating to close the week out at $14,224."
2021-03-01,11934.0,https://www.drycargomag.com/dry-bulk-week-8-2021,"Dry Bulk: Week 8 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 8 01 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market took on a mild downward slide during this week with the 5TC opening at $14,224 to close out at $11,934. The Pacific basin on its own showed a little more stability, remaining largely flat on the transpacific C10 and ending the week at exactly $11,500. The transatlantic C8 had a little less resilience as it dropped $2,550 to $15,025, which is albeit still a solid premium to the Pacific. Pockets of resistance are said to be building from Owners as the outlook remains firm and last week’s volatility remains in recent memory. The Brazil to China C3 route came under sustained pressure this week dropping $1.885 to $15.49 in the face of increasing bunker prices. The ballaster routes being fully restocked with tonnage are taking the pressure off the Pacific, yet any routes along the ballaster path have paid the cost. The earnings for the C3 on a standard Baltic 180,000-dwt vessel are currently in the $7,000-8,000/day range on a time charter equivalent basis. Owner optimism sees the demand for Capesize ramping up. But, as always, the timing of any future move is brought into question. With the hindsight of the last couple of weeks, the only unusual occurrence would likely be a flatline of where we are at today. Panamax For the first couple of days "
2021-03-08,14794.0,https://www.drycargomag.com/dry-bulk-week-9-2021,"Gaining $920 on the last trading day of the week the Capesize 5TC settled at $14,794, which reflected the solid trading activity."
2021-03-15,16741.0,https://www.drycargomag.com/dry-bulk-week-10-2021,"Dry Bulk: Week 10 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 10 15 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize It was another rollercoaster week with high activity on the west Australia and Brazil to China routes. The Capesize 5TC opened the week at $14,794 to move quickly up to $17,889 at midweek before tailing off towards the weekend at $16,741. While the Transatlantic C8 was a calm seas story, the ballaster C14 and the trans-Pacific C10 routes drove rates hard and attracted tonnage for their region with values stalling out on Wednesday. On the ballaster route the tonnage levels remain substantial, with some suggestion of a lack of cargo for end March dates. In the Pacific, the West Australia to China C5 hit a high of $9.623 this week before coming off to settle at $9.155. With the commodity markets and the smaller vessel sizes still pushing up the Capesize sector is feeling supported. The values are ebbing and flowing with strength which is unusual for this time of the year. Capes are being heard taking unusual cargoes along several new routes as Owners, traders, and Charterers grapple with this exciting 2021 market they find themselves in. Panamax It has been an interesting week, where the Atlantic appeared to have a positional divide with the north Atlantic tonnage under pressure due to lack of demand. This resulted in fixtures on delivery at loadport basis seeming to be the norm for trans-Atlantic rou"
2021-03-22,19437.0,https://www.drycargomag.com/dry-bulk-week-11-2021,"Dry Bulk: Week 11 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 11 22 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize A steady build for the Capesize market saw the 5TC lift $2,696 to settle the week at $19,437."
2021-03-29,19014.0,https://www.drycargomag.com/dry-bulk-week-12-2021,"Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 12 29 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize A more tempered week saw rates soften across all routes with low activity in both basins. Resilience and strong optimism still remains from Owners, yet the tailwinds from smaller classes turned to headwinds early in the week as market sentiment across shipping and commodities took a downward turn. The Capesize rates followed suit through until Thursday before posting a small up-tick. The 5TC opened the week at $19,437 to close out the week down $423 at $19,014. The Brazil to China C3 was slightly down $0.71 to $21.04 and the West Australia to China C5 was down $0.104 to $9.223. Both very modest drops with Owners showing no signs of panic. News out of Vales northern Brazil rail line had iron ore cargoes being impacted by a slip incident yet flow continues. Panamax The Panamax 5 time-charter average yielded a loss of $1,326 on the week to publish on closing at $25,447, which is a realistic reflection of the corrective week the Panamax market has experienced following last week’s dramatic rises. Rates in the Atlantic basin eased as demand faltered and pressure slowly built on the nearby position with fewer options for Owners to consider. The Asian market proved to be something of a two-tier market, the north supported with healthy grain demand ex NoPac with rates typically around $29/30,000 for 82,000-dwt agreed occasionally. Further south, pressure built in the southern positions with limited activity here. The resultant large spread between the bid and offer curtailed activity with nearby tonnage reducing rates in order to get fixed. Late in the week there were some mu"
2021-04-12,23911.0,https://www.drycargomag.com/dry-bulk-week-14-2021,"Dry Bulk: Week 14 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 14 12 April 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued this week with its constant and relatively steady improvement in rate values. The Capesize 5TC lifted 4,058 over the shortened post Easter holiday week to $23,911. While the Transpacific C10 remains the premium paying basin at $27,221, the Atlantic Basin C8 has closed the gap now rated to $19,850, albeit fixtures still remain few and far between in the region. The Fronthaul C9 and Backhaul C16 stood out this week as solid earning fixtures well into the mid $40k regions drove the C9 up to $44,000, while the C16 gathered pace late in the week closing in on $10k to settle at $7,885 with several believing it well undervalued. Out of Brazil, Vale was able to obtain $21 levels for tonnage on C3. But sources say the remaining bids have now all needed to lift - pushing the end of week closing to $22.475. Fixture activity remains strong on the Capesize sector and possibly building without the tailwinds of the smaller sizes. Panamax The Panamax market was described by some as floorless this week, with significant declines across the board and at the time of writing no sign of halting. Despite owners’ resistance, a burgeoning tonnage count building - especially for the nearby position - combined with a lack of demand and a plunging FFA market heaped pressure on rates. No routes escape"
2021-04-26,34762.0,https://www.drycargomag.com/dry-bulk-week-16-2021,"Dry Bulk: Week 16 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 16 26 April 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market this week reached rate levels equivalent of last year’s highs. The 5TC rose $6,242 to settle at the end of the week at $34,762. The Transatlantic C8 roared to life throughout the week and is now the premium paying basin up $12,675 to $37,450. The fronthaul C9 has surpassed last year’s peak as Charterers have found little respite from owners in the usual lightly tonnaged region. The more surprising move comes from the Backhaul C16 as owners are demanding premiums for their vessels to perform the longer durations on coal from East Australia to the Continent. The route settled the week at $19,200 with several sources claiming there’s more to come. While higher headline levels are regularly being heard, the usual major charterers on the C5 and C3 routes look to be able to command solid discounts for their cargoes. However, their fixtures are having a diminishing return on affecting the wider market. Countering their influence, Owners appear emboldened with the wind in their sails as all routes appear busy with iron ore prices flying and Australian coal looking for a home further afield than the usual China destination. Panamax Another contrasting week, this time starting out in a bullish fashion, only for rates to ease as Charterers retracted as an FFA s"
2021-05-10,41514.0,https://www.drycargomag.com/dry-bulk-week-18-2021,"Dry Bulk: Week 18 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 18 10 May 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has been trading strongly at lofty levels this past week. The 5TC opened the week at $40,608, peaked at $44,817 mid-week before finally retracing to take a breather at $41,514. The market has been hiking higher since the beginning of April to reach levels not seen in the past decade. While the draw back late in the week was significant, the market remains poised and primed for further healthy trading levels. As usual, the Pacific basin was the busier region for vessels with strong cargo flow coming from the major charterers. With iron ore prices touching $200 pmt yesterday, the cost of shipping a 170,000mt 10% cargo on the West Australia to Qingdao C5 route closed the week at $14.427. Further west in the Atlantic Basin, cargo volumes are heard to be sparse. However, the Transatlantic C8 still commands a solid $41,325 as the vessel to cargo ratio remains precarious and prone to imbalances. The Capesize market has finally taken a break from its stellar run, reminiscent of older times. There are surely more twists and turns in this wild ride to be seen. But as other markets continue to push higher, there may be a good case to say the upward trajectory may soon return. Panamax The Panamax market remained fundamentally firm all week, this is despite "
2021-05-17,34542.0,https://www.drycargomag.com/dry-bulk-week-19,"Dry Bulk: Week 19 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 19 17 May 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize As the week progressed it became clear that the Capesize market wasn’t having a small retracement but was in for a more significant downturn as the 5TC dropped $6,972 week-on-week to settle at $34,542."
2021-06-07,20933.0,https://www.drycargomag.com/dry-bulk-week-22-2021,"Dry Bulk: Week 22 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 22 07 June 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market found little to support levels this week as a steady slide in rates saw the 5TC drop $4,681 over the week to settle at $20,933."
2021-06-14,27752.0,https://www.drycargomag.com/dry-bulk-week-23-2021,"The Capesize 5TC opened the week with a relatively paltry $20,933, took some moderate losses early in the week to $19,845 before rebounding strongly to close out the week at $27,752."
2021-07-05,29106.0,https://www.drycargomag.com/dry-bulk-week-26-2021,"The Capesize 5TC reached $34,299 on Tuesday before closing the week out at $29,106."
2021-07-19,28572.0,https://www.drycargomag.com/dry-bulk-week-28-2021,"Dry Bulk: Week 28 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 28 19 July 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market endured a week of eroding value across all regions as the 5TC lowered $2,430 week on week to settle at $28,572."
2021-07-26,32469.0,https://www.drycargomag.com/dry-bulk-week-29-2021,"Dry Bulk: Week 29 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 29 26 July 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market drifted sideways lacking a strong directional lead most of the week, with gains towards the end the 5TC average settling at $32,469 to close the week, up almost $4,000."
2021-08-02,35713.0,https://www.drycargomag.com/dry-bulk-week-30-2021,"Dry Bulk: Week 30 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 30 02 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market strengthened this week as Pacific routes were affected by weather incidents pushing the 5TC up $3,244 week on week to settle at $35,713."
2021-08-09,36150.0,https://www.drycargomag.com/dry-bulk-week-31-2021,"Dry Bulk: Week 31 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 31 09 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market broke out of its recent range this week as the 5TC peaked on Thursday before easing Friday slightly down at $36,150. The Pacific routes strengthened throughout the week but softened abruptly on Friday for the Transpacific C10 to be down 485 week on week to $44,928. The Brazil to China C14 was the main mover settling at $34,990 on Friday, still a significant discount to the Pacific. The North Atlantic region continues to be the laggard as vessel and cargo counts remain perilously low. Panamax We have seen more activity this week in the build up to holidays in Singapore and Japan with both owners and charterers looking to find cover. The Black Sea grain season is fully underway and charterers have been busy sourcing tonnage from Asia. A 76,000-dwt was rumoured to have been placed on subjects basis delivery passing Singapore 10-11 August via the Black Sea redelivery Singapore-Japan at $31,000. Also a 82,0000-dwt was rumoured to have been fixed basis sailing Singapore with prompt dates for a trip via East Coast South America with redelivery Singapore-Japan range at $33,500. An 83,000-dwt open Rotterdam 12-16 August was rumoured to have been fixed for a trip via the Baltic with redelivery India at $55,000. In Asia an 82,000-dwt was fix"
