report_date,target_5tc,status,evidence,source,has_5tc,has_capesize,has_bci,has_ultramax,has_supramax,semantic_category,capesize_5tc_usd_per_day,c5_usd_per_mt,validation_score,validation_status,validation_reason,validated_source,source_context,evidence_text,mentions_5tc,mentions_capesize,mentions_bci,mentions_ultramax,mentions_supramax,has_direct_5tc_signal,promotion_candidate,extracted_source_value,value_matches_target,revalidation_status,target_value_present_in_evidence,has_5tc_semantic,has_capesize_semantic,has_bci_semantic,has_wrong_segment_semantic,corrected_validation_status,corrected_target_tier,target_date,target_next_5tc,days_to_target,tc_lag_1,tc_lag_2,tc_lag_3,tc_lag_4,tc_mean_4,tc_std_4
2021-08-02,35713.0,GOOD_EXPLICIT,"Dry Bulk: Week 30 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 30 02 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market strengthened this week as Pacific routes were affected by weather incidents pushing the 5TC up $3,244 week on week to settle at $35,713.",https://www.drycargomag.com/dry-bulk-week-30-2021,True,True,False,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,35713.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2021-08-09,36150.0,7.0,32469.0,28572.0,29106.0,27752.0,29474.75,2072.3846771292215
2021-08-09,36150.0,REVIEW_NO_DIRECT_EVIDENCE,"Dry Bulk: Week 31 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 31 09 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market broke out of its recent range this week as the 5TC peaked on Thursday before easing Friday slightly down at $36,150.",https://www.drycargomag.com/dry-bulk-week-31-2021,,,,,,,36150.0,,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-31-2021,,"Dry Bulk: Week 31 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 31 09 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market broke out of its recent range this week as the 5TC peaked on Thursday before easing Friday slightly down at $36,150.",True,True,False,False,False,True,POTENTIAL_TIER_A_REVIEW,36150.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2021-08-16,39526.0,7.0,35713.0,32469.0,28572.0,29106.0,31465.0,3316.0141736729634
2021-08-31,51099.0,REVIEW_NO_DIRECT_EVIDENCE,"The 5TC recorded an improvement of $986 to $51,099 on Friday.",https://www.drycargomag.com/dry-bulk-week-34-2021,,,,,,,6162.0,15.0,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-34-2021,,"The 5TC recorded an improvement of $986 to $51,099 on Friday.",True,False,False,False,False,False,POTENTIAL_TIER_B_REVIEW,986.0,False,MANUAL_REVIEW_VALUE_MISMATCH,True,True,False,False,False,CORRECTED_REVALIDATED_5TC_ONLY,B_REVALIDATED,2021-09-06,46647.0,6.0,39526.0,36150.0,35713.0,32469.0,35964.5,2886.778192610807
2021-11-01,36065.0,REVIEW_LEVEL,"Dry Bulk: Week 43 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 43 01 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market was in dire straits this week as tonnage levels were heard to be building while many areas had minimal activity as the 5TC dropped -15,398 to $36,065 week on week.",https://www.drycargomag.com/dry-bulk-week-43-2021,,,,,,,36065.0,,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-43-2021,,"Dry Bulk: Week 43 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 43 01 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market was in dire straits this week as tonnage levels were heard to be building while many areas had minimal activity as the 5TC dropped -15,398 to $36,065 week on week.",True,True,False,False,False,True,POTENTIAL_TIER_A_REVIEW,36065.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2021-11-08,27199.0,7.0,83865.0,61309.0,46647.0,51099.0,60730.0,16599.7039732641
2022-01-10,19176.0,GOOD_EXPLICIT,"Closing out 2021 at $19,176 the Cape 5TC ended its first week in 2022 at $20,167.",https://www.drycargomag.com/dry-bulk-week-1-2022,True,True,False,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,20167.0,False,MANUAL_REVIEW_VALUE_MISMATCH,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-01-17,12407.0,7.0,40035.0,29938.0,27199.0,36065.0,33309.25,5817.512433735461
2022-01-17,12407.0,GOOD_EXPLICIT,"Dry Bulk: Week 2 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 2 17 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market endured a somewhat traditional post-holiday Q1 drop as the 5TC descended -7760 over the week to settle at $12,407.",https://www.drycargomag.com/dry-bulk-week-2-2022,True,True,False,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,12407.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-01-24,7390.0,7.0,19176.0,40035.0,29938.0,27199.0,29087.0,8609.594841415788
2022-01-24,7390.0,REVIEW_NO_DIRECT_EVIDENCE,"k 3 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 3 24 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was little support to be found for the Capesize market over the last week as dwindling rates and rising bunker prices slashed earnings for owners with the 5TC Weighted Average dropping to $7,390.",https://www.drycargomag.com/dry-bulk-week-3-2022,,,,,,,7390.0,6.786,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-3-2022,,"k 3 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 3 24 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was little support to be found for the Capesize market over the last week as dwindling rates and rising bunker prices slashed earnings for owners with the 5TC Weighted Average dropping to $7,390.",True,True,False,False,False,True,POTENTIAL_TIER_A_REVIEW,7390.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-01-31,8918.0,7.0,12407.0,19176.0,40035.0,29938.0,25389.0,12142.657726653859
2022-01-31,8918.0,GOOD_EXPLICIT,"The 5TC weighted average opened the week at $7,390, descended to a low of $5,826 before settling at week’s end to $8,918.",https://www.drycargomag.com/dry-bulk-week-4-2022,True,False,False,False,False,B_5TC_NO_CLEAR_SEGMENT,,,,,,,,,,,,,,,,7390.0,False,MANUAL_REVIEW_VALUE_MISMATCH,True,True,False,False,False,CORRECTED_REVALIDATED_5TC_ONLY,B_REVALIDATED,2022-02-07,10302.0,7.0,7390.0,12407.0,19176.0,40035.0,19752.0,14358.504262863407
2022-02-07,10302.0,GOOD_EXPLICIT,"Dry Bulk: Week 5 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 5 07 February 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market traded sideways this week as the 5TC closed at $10,302, an improvement of +1384 over the week.",https://www.drycargomag.com/dry-bulk-week-5-2022,True,True,False,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,10302.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-02-14,15397.0,7.0,8918.0,7390.0,12407.0,19176.0,11972.75,5241.134697435916
2022-02-14,15397.0,GOOD_EXPLICIT,"Activity was clearly seen to be elevated as the Capesize 5TC rose +5095 over the week to close on a mild Friday at $15,397.",https://www.drycargomag.com/dry-bulk-report-week-6-2022,True,True,False,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,15397.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-02-21,13888.0,7.0,10302.0,8918.0,7390.0,12407.0,9754.25,2131.2050386264254
2022-02-21,13888.0,GOOD_EXPLICIT,"Closing Friday some reprieve was found as the Capesize 5TC closed on a positive up note +1888 to settle at $13,888.",https://www.drycargomag.com/dry-bulk-week-7-2022,True,True,False,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,1888.0,False,MANUAL_REVIEW_VALUE_MISMATCH,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-02-28,14026.0,7.0,15397.0,10302.0,8918.0,7390.0,10501.75,3473.452881020076
2022-03-28,15648.0,GOOD_EXPLICIT,"Dry Bulk: Week 12/2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 12/2022 28 March 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had to contend with volatile bunker concerns once again as the 5TC lost $5956 week on week to close at $15,648.",https://www.drycargomag.com/dry-bulk-week-122022,True,True,False,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,15648.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-04-04,15460.0,7.0,22195.0,14026.0,13888.0,15397.0,16376.5,3938.351812624159
2022-05-03,17713.0,REVIEW_NO_DIRECT_EVIDENCE,"Dry Bulk: Week 17 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 17 / 2022 03 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had a positive week overall with the BCI and 5TC route average at 2003 points and $16,609, closing at 2,136 and $17,713.",https://www.drycargomag.com/dry-bulk-week-17-2022,,,,,,,2003.0,12.245,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-17-2022,,"Dry Bulk: Week 17 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 17 / 2022 03 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had a positive week overall with the BCI and 5TC route average at 2003 points and $16,609, closing at 2,136 and $17,713.",True,True,True,False,False,True,POTENTIAL_TIER_A_REVIEW,2003.0,False,MANUAL_REVIEW_VALUE_MISMATCH,True,True,True,True,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-05-09,24002.0,6.0,15460.0,15648.0,22195.0,14026.0,16832.25,3647.814174269298
2022-05-09,24002.0,REVIEW_NO_DIRECT_EVIDENCE,"Dry Bulk: Week 18 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 18 / 2022 09 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has made the most of the short working week as rates have lifted strongly, with the 5TC now residing at $24,002 - up $6262 week on week.",https://www.drycargomag.com/dry-bulk-week-18-2022,,,,,,,24002.0,,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-18-2022,,"Dry Bulk: Week 18 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 18 / 2022 09 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has made the most of the short working week as rates have lifted strongly, with the 5TC now residing at $24,002 - up $6262 week on week.",True,True,False,False,False,True,POTENTIAL_TIER_A_REVIEW,24002.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-05-16,32733.0,7.0,17713.0,15460.0,15648.0,22195.0,17754.0,3131.6573886681786
2022-05-16,32733.0,GOOD_EXPLICIT,"The 5TC ended the week at $32,733, a rise of 8731 week on week.",https://www.drycargomag.com/dry-bulk-week-19-2022,True,False,False,False,False,B_5TC_NO_CLEAR_SEGMENT,,,,,,,,,,,,,,,,32733.0,True,REVALIDATED_5TC_ONLY,True,True,False,False,False,CORRECTED_REVALIDATED_5TC_ONLY,B_REVALIDATED,2022-05-23,37538.0,7.0,24002.0,17713.0,15460.0,15648.0,18205.75,3996.687993409876
2022-06-13,19665.0,REVIEW_NO_DIRECT_EVIDENCE,"The softening of values was felt across all Capesize 5TC routes as the index lowered throughout the week by -4609 to $19,665.",https://www.drycargomag.com/dry-bulk-week-23-2022,,,,,,,19665.0,31.37,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-23-2022,,"The softening of values was felt across all Capesize 5TC routes as the index lowered throughout the week by -4609 to $19,665.",True,True,False,False,False,True,POTENTIAL_TIER_A_REVIEW,19665.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-06-20,24776.0,7.0,37538.0,32733.0,24002.0,17713.0,27996.5,8854.020875662462
2022-06-20,24776.0,REVIEW_NO_DIRECT_EVIDENCE,"Amongst this turmoil the sector managed to find a floor under its recent softening as sentiment improved in the latter part of the week with the Capesize 5TC lifting $5,111 over the week to finish at $24,776.",https://www.drycargomag.com/dry-bulk-week-24-2022,,,,,,,24776.0,13.49,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-week-24-2022,,"Amongst this turmoil the sector managed to find a floor under its recent softening as sentiment improved in the latter part of the week with the Capesize 5TC lifting $5,111 over the week to finish at $24,776.",True,True,False,False,False,True,POTENTIAL_TIER_A_REVIEW,24776.0,True,REVALIDATED_CLEAR,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2022-06-27,19875.0,7.0,19665.0,37538.0,32733.0,24002.0,28484.5,8121.822476103091
2023-02-20,2246.0,REVIEW_LEVEL,"Dry Bulk Shipping Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Shipping Report 20 February 2023 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was an overriding negative sentiment in the sector this week as the Cape 5TC average fell from $4,432 to $2,246 on Friday.",https://www.drycargomag.com/dry-bulk-shipping-report-0723,,,,,,,2246.0,6.3,0.0,UNVERIFIED,Could not find exact 5TC context,https://www.drycargomag.com/dry-bulk-shipping-report-0723,,"Dry Bulk Shipping Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Shipping Report 20 February 2023 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was an overriding negative sentiment in the sector this week as the Cape 5TC average fell from $4,432 to $2,246 on Friday.",True,True,False,False,False,True,POTENTIAL_TIER_A_REVIEW,4432.0,False,MANUAL_REVIEW_VALUE_MISMATCH,True,True,True,False,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2023-02-27,5271.0,7.0,17965.0,24209.0,19875.0,24776.0,21706.25,3318.511250043711
2026-06-08,44374.0,GOOD_EXPLICIT,"Baltic Exchange: Dry Bulk Weekly Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 08 June 2026 Dry Bulk Capesize The market closed the week on a softer footing, with the BCI 182 5TC easing from just under $50,000 at the start of the week to $44,374, reflecting a clear loss of momentum as the week progressed.",https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2326,True,True,True,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,44374.0,True,REVALIDATED_CLEAR,True,True,True,True,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2026-06-15,37251.0,7.0,26468.0,23879.0,23697.0,23509.0,24388.25,1394.704598352879
2026-06-15,37251.0,GOOD_EXPLICIT,"The BCI 182 5TC fell from $42,798 at the start of the week to $37,251 by the close, representing a significant erosion of earnings and underscoring the loss of momentum from the stronger levels seen in late May.",https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2426,True,False,True,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,37251.0,True,REVALIDATED_CLEAR,True,True,False,True,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2026-06-22,37631.0,7.0,44374.0,26468.0,23879.0,23697.0,29604.5,9927.330440086433
2026-06-22,37631.0,GOOD_EXPLICIT,"Having come under pressure through the early part of the week, the market reversed course, with the BCI 182 5TC climbing sharply to close at $37,631, up from $36,756 at the start of the week.",https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2526,True,False,True,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,37631.0,True,REVALIDATED_CLEAR,True,True,False,True,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2026-06-29,33014.0,7.0,37251.0,44374.0,26468.0,23879.0,32993.0,9544.603117294437
2026-06-29,33014.0,GOOD_EXPLICIT,"Overall, the BCI 182 5TC declined from $36,946 to $33,014, leaving the market firmly on the defensive by week’s end.",https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2626,True,False,True,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,33014.0,True,REVALIDATED_CLEAR,True,True,False,True,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2026-07-06,37181.0,7.0,37631.0,37251.0,44374.0,26468.0,36431.0,7404.165899455974
2026-07-20,37156.0,GOOD_EXPLICIT,"Having started the week at $42,641, the BCI 182 5TC peaked at $43,086 before sliding around $5,000 to finish at $37,156, illustrating a market that ended the week firmly on the defensive.",https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-2926,True,False,True,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,43086.0,False,MANUAL_REVIEW_VALUE_MISMATCH,True,True,False,True,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2026-07-27,38860.0,7.0,37181.0,33014.0,37631.0,37251.0,36269.25,2179.154021633171
2026-08-10,46512.0,GOOD_EXPLICIT,"Strength in both the Pacific and Atlantic basins underpinned the rally, driving the BCI 5TC from $41,395 at the start of the week to $46,512 by Friday's close.",https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-3226,True,False,True,False,False,A_CLEAR_CAPESIZE_5TC,,,,,,,,,,,,,,,,46512.0,True,REVALIDATED_CLEAR,True,True,False,True,False,CORRECTED_REVALIDATED_CLEAR,A_REVALIDATED,2026-08-17,41155.0,7.0,38860.0,37156.0,37181.0,33014.0,36552.75,2490.2986935974886
