date,vlsfo_usd_per_mt,mgo_usd_per_mt,vlsfo_change_7d,mgo_change_7d,dataset_role
2025-09-12,504.27,661.77,-0.07403734919847971,-0.022871570740926717,market_bunker
2025-09-19,501.31,652.08,-0.0642138470441097,-0.0410588235294117,market_bunker
2025-09-26,502.19,652.61,-0.05523469099802458,-0.044088998256946565,market_bunker
2025-10-03,492.37,645.85,-0.07343006078398162,-0.05596807670944537,market_bunker
2025-10-10,480.15,645.53,-0.06803183229813681,-0.03775750529171518,market_bunker
2025-10-17,474.89,658.43,-0.06761824357489254,-0.02430241690499846,market_bunker
2025-10-24,463.43,639.07,-0.08658546199936934,-0.037487198023977375,market_bunker
2025-10-31,463.78,664.39,-0.08029428679080652,0.003959079438475621,market_bunker
2025-11-07,456.6,643.95,-0.08918633181065605,-0.012467795362532175,market_bunker
2025-11-14,454.71,638.15,-0.09454588900615313,-0.022157184229478655,market_bunker
2025-11-21,442.26,626.47,-0.10177305684749272,-0.030006967562127396,market_bunker
2025-11-28,444.78,635.6,-0.07366447985004687,-0.015382708781931043,market_bunker
2025-12-05,445.31,622.06,-0.06228810882520164,-0.05523745880351749,market_bunker
2025-12-12,429.9,624.31,-0.07235181149256631,-0.02309606146431553,market_bunker
2025-12-19,427.41,640.48,-0.07842080296692389,-0.03598789867397156,market_bunker
2025-12-26,434.14,623.23,-0.04918966272448544,-0.032176411212050615,market_bunker
2026-01-02,432.59,637.19,-0.048646390006817586,-0.0015043485074041074,market_bunker
2026-01-09,441.34,626.37,-0.002080224302446587,-0.0001596245630277604,market_bunker
2026-01-16,445.08,635.72,0.0006744907594766758,0.00018879798615478727,market_bunker
2026-01-23,450.59,654.17,0.011856908670364374,0.051618814905314725,market_bunker
2026-01-30,499.65,692.13,0.16224703419399855,0.10863192965033397,market_bunker
2026-02-06,558.72,768.79,0.3072225731732996,0.20033412440669496,market_bunker
2026-02-13,615.85,817.09,0.41855161929331564,0.31105691317812045,market_bunker
2026-02-20,675.85,864.07,0.5623338496035508,0.356063340604843,market_bunker
2026-02-27,727.18,930.77,0.6476639325689943,0.4859747433625492,market_bunker
2026-03-06,788.63,990.64,0.771883706299991,0.5582961052035487,market_bunker
2026-03-13,825.4,1044.97,0.8318205020084779,0.5973982298179374,market_bunker
2026-03-20,817.23,1005.44,0.6356049234464125,0.45267507549159847,market_bunker
2026-03-27,795.1,990.18,0.42307416953035504,0.28797200796056144,market_bunker
2026-04-03,789.14,972.02,0.2813834537630915,0.1896119154560696,market_bunker
2026-04-10,753.15,951.4,0.11437449138122346,0.10106820049301546,market_bunker
2026-04-17,734.96,934.97,0.010698864105173511,0.00451239296496464,market_bunker
2026-04-24,721.96,915.87,-0.08453901068942338,-0.07547645966244043,market_bunker
2026-05-01,698.37,888.21,-0.1539011388417737,-0.15001387599644012,market_bunker
2026-05-08,693.51,886.37,-0.15138944972651525,-0.11842576384468495,market_bunker
2026-05-15,677.67,872.66,-0.1476921141994718,-0.11868549152679309,market_bunker
2026-05-22,668.68,856.7,-0.15264718554375656,-0.11863953416596362,market_bunker
2026-05-29,655.38,845.31,-0.1298147779326827,-0.11150935463527434,market_bunker
2026-06-05,650.15,827.78,-0.11539403504952661,-0.11464538969164795,market_bunker
2026-06-12,630.15,809.23,-0.12716771012244454,-0.11643573869653989,market_bunker
2026-06-19,606.54,789.44,-0.1314919025731346,-0.11120117990114953,market_bunker
2026-06-26,597.39,770.05,-0.1385992992170264,-0.13123187833523253,market_bunker
2026-07-03,598.51,780.1,-0.11681201764870808,-0.10606650929342465,market_bunker
2026-07-10,580.41,771.66,-0.13200634085063112,-0.09926462005369452,market_bunker
2026-07-17,592.1,765.51,-0.09655467057279743,-0.09440323668240047,market_bunker
2026-07-24,580.97,746.45,-0.10640621395062666,-0.09825074295102554,market_bunker
2026-07-31,563.85,741.35,-0.10521304451321112,-0.08388220901350663,market_bunker
2026-08-07,549.17,751.76,-0.09458568272496459,-0.047730036481556604,market_bunker
2026-08-14,560.35,736.35,-0.062003046585982324,-0.04376339198753321,market_bunker
2026-08-21,544.31,735.45,-0.09055821957862031,-0.0572362517625945,market_bunker
